geo,ind,unit,grp,value,flag,usable
LV,I_IUAIFE,PC_IND,M_Y20_24,29.51,,True
MK,I_IUAIFE,PC_IND,M_Y20_24,,u,False
MT,I_IUAIFE,PC_IND,M_Y20_24,37.65,u,False
NL,I_IUAIFE,PC_IND,M_Y20_24,48.43,,True
NO,I_IUAIFE,PC_IND,M_Y20_24,48.21,u,False
PL,I_IUAIFE,PC_IND,M_Y20_24,19.77,,True
PT,I_IUAIFE,PC_IND,M_Y20_24,44.42,,True
RO,I_IUAIFE,PC_IND,M_Y20_24,21.11,,True
RS,I_IUAIFE,PC_IND,M_Y20_24,,u,False
SE,I_IUAIFE,PC_IND,M_Y20_24,33.79,,True
SI,I_IUAIFE,PC_IND,M_Y20_24,29.42,,True
SK,I_IUAIFE,PC_IND,M_Y20_24,50.32,u,False
TR,I_IUAIFE,PC_IND,M_Y20_24,13.74,,True
XK,I_IUAIFE,PC_IND,M_Y20_24,42.18,,True
AL,I_IUAIFE,PC_IND_IU3,M_Y20_24,35.39,,True
AT,I_IUAIFE,PC_IND_IU3,M_Y20_24,32.13,,True
BA,I_IUAIFE,PC_IND_IU3,M_Y20_24,27.53,,True
BE,I_IUAIFE,PC_IND_IU3,M_Y20_24,36.31,,True
BG,I_IUAIFE,PC_IND_IU3,M_Y20_24,25.76,,True
CH,I_IUAIFE,PC_IND_IU3,M_Y20_24,57.92,,True
CY,I_IUAIFE,PC_IND_IU3,M_Y20_24,51.94,,True
CZ,I_IUAIFE,PC_IND_IU3,M_Y20_24,43.75,,True
DE,I_IUAIFE,PC_IND_IU3,M_Y20_24,15.01,,True
DK,I_IUAIFE,PC_IND_IU3,M_Y20_24,43.43,,True
EA,I_IUAIFE,PC_IND_IU3,M_Y20_24,31.59,,True
EE,I_IUAIFE,PC_IND_IU3,M_Y20_24,44.32,,True
EL,I_IUAIFE,PC_IND_IU3,M_Y20_24,43.18,,True
ES,I_IUAIFE,PC_IND_IU3,M_Y20_24,47.21,,True
EU27_2020,I_IUAIFE,PC_IND_IU3,M_Y20_24,30.75,,True
FI,I_IUAIFE,PC_IND_IU3,M_Y20_24,29.22,,True
FR,I_IUAIFE,PC_IND_IU3,M_Y20_24,34.98,,True
HR,I_IUAIFE,PC_IND_IU3,M_Y20_24,32.92,u,False
HU,I_IUAIFE,PC_IND_IU3,M_Y20_24,28.11,,True
IE,I_IUAIFE,PC_IND_IU3,M_Y20_24,41.75,u,False
IT,I_IUAIFE,PC_IND_IU3,M_Y20_24,23.32,,True
LT,I_IUAIFE,PC_IND_IU3,M_Y20_24,21.83,,True
LU,I_IUAIFE,PC_IND_IU3,M_Y20_24,40.3,,True
LV,I_IUAIFE,PC_IND_IU3,M_Y20_24,29.51,,True
MK,I_IUAIFE,PC_IND_IU3,M_Y20_24,,u,False
MT,I_IUAIFE,PC_IND_IU3,M_Y20_24,37.65,u,False
NL,I_IUAIFE,PC_IND_IU3,M_Y20_24,48.43,,True
NO,I_IUAIFE,PC_IND_IU3,M_Y20_24,49.09,u,False
PL,I_IUAIFE,PC_IND_IU3,M_Y20_24,20.03,,True
PT,I_IUAIFE,PC_IND_IU3,M_Y20_24,44.66,,True
RO,I_IUAIFE,PC_IND_IU3,M_Y20_24,21.51,,True
RS,I_IUAIFE,PC_IND_IU3,M_Y20_24,,u,False
SE,I_IUAIFE,PC_IND_IU3,M_Y20_24,33.79,,True
SI,I_IUAIFE,PC_IND_IU3,M_Y20_24,29.42,,True
SK,I_IUAIFE,PC_IND_IU3,M_Y20_24,50.32,u,False
TR,I_IUAIFE,PC_IND_IU3,M_Y20_24,13.83,,True
XK,I_IUAIFE,PC_IND_IU3,M_Y20_24,42.18,,True
AL,I_IUAIFE,PC_IND_IUAI,M_Y20_24,57.89,,True
AT,I_IUAIFE,PC_IND_IUAI,M_Y20_24,47.5,,True
BA,I_IUAIFE,PC_IND_IUAI,M_Y20_24,43.23,,True
BE,I_IUAIFE,PC_IND_IUAI,M_Y20_24,55.45,,True
BG,I_IUAIFE,PC_IND_IUAI,M_Y20_24,60.84,,True
CH,I_IUAIFE,PC_IND_IUAI,M_Y20_24,76.26,,True
CY,I_IUAIFE,PC_IND_IUAI,M_Y20_24,74.89,,True
CZ,I_IUAIFE,PC_IND_IUAI,M_Y20_24,59.6,,True
DE,I_IUAIFE,PC_IND_IUAI,M_Y20_24,28.64,,True
DK,I_IUAIFE,PC_IND_IUAI,M_Y20_24,59.2,,True
EA,I_IUAIFE,PC_IND_IUAI,M_Y20_24,50.01,,True
EE,I_IUAIFE,PC_IND_IUAI,M_Y20_24,57.54,,True
EL,I_IUAIFE,PC_IND_IUAI,M_Y20_24,54.9,,True
ES,I_IUAIFE,PC_IND_IUAI,M_Y20_24,63.88,,True
EU27_2020,I_IUAIFE,PC_IND_IUAI,M_Y20_24,49.83,,True
FI,I_IUAIFE,PC_IND_IUAI,M_Y20_24,50.05,,True
FR,I_IUAIFE,PC_IND_IUAI,M_Y20_24,45.69,,True
HR,I_IUAIFE,PC_IND_IUAI,M_Y20_24,61.52,u,False
HU,I_IUAIFE,PC_IND_IUAI,M_Y20_24,49.7,,True
IE,I_IUAIFE,PC_IND_IUAI,M_Y20_24,62.17,u,False
IT,I_IUAIFE,PC_IND_IUAI,M_Y20_24,53.32,,True
LT,I_IUAIFE,PC_IND_IUAI,M_Y20_24,33.18,,True
LU,I_IUAIFE,PC_IND_IUAI,M_Y20_24,70.74,,True
LV,I_IUAIFE,PC_IND_IUAI,M_Y20_24,44.97,,True
MK,I_IUAIFE,PC_IND_IUAI,M_Y20_24,,u,False
MT,I_IUAIFE,PC_IND_IUAI,M_Y20_24,49.92,u,False
NL,I_IUAIFE,PC_IND_IUAI,M_Y20_24,67.04,,True
NO,I_IUAIFE,PC_IND_IUAI,M_Y20_24,62.79,u,False
PL,I_IUAIFE,PC_IND_IUAI,M_Y20_24,38.4,,True
PT,I_IUAIFE,PC_IND_IUAI,M_Y20_24,63.57,,True
RO,I_IUAIFE,PC_IND_IUAI,M_Y20_24,47.4,,True
RS,I_IUAIFE,PC_IND_IUAI,M_Y20_24,,u,False
SE,I_IUAIFE,PC_IND_IUAI,M_Y20_24,53.8,,True
SI,I_IUAIFE,PC_IND_IUAI,M_Y20_24,53.2,,True
SK,I_IUAIFE,PC_IND_IUAI,M_Y20_24,67.02,u,False
TR,I_IUAIFE,PC_IND_IUAI,M_Y20_24,39.21,,True
XK,I_IUAIFE,PC_IND_IUAI,M_Y20_24,53.77,,True
AL,I_IUAIPR,PC_IND,M_Y20_24,56.69,,True
AT,I_IUAIPR,PC_IND,M_Y20_24,59.9,,True
BA,I_IUAIPR,PC_IND,M_Y20_24,56.89,,True
BE,I_IUAIPR,PC_IND,M_Y20_24,51.55,,True
BG,I_IUAIPR,PC_IND,M_Y20_24,34.73,,True
CH,I_IUAIPR,PC_IND,M_Y20_24,68.11,,True
CY,I_IUAIPR,PC_IND,M_Y20_24,63.76,,True
CZ,I_IUAIPR,PC_IND,M_Y20_24,55.66,,True
DE,I_IUAIPR,PC_IND,M_Y20_24,41.95,,True
DK,I_IUAIPR,PC_IND,M_Y20_24,48.4,,True
EA,I_IUAIPR,PC_IND,M_Y20_24,48.8,,True
EE,I_IUAIPR,PC_IND,M_Y20_24,65.15,,True
EL,I_IUAIPR,PC_IND,M_Y20_24,75.52,,True
ES,I_IUAIPR,PC_IND,M_Y20_24,60.26,,True
EU27_2020,I_IUAIPR,PC_IND,M_Y20_24,47.7,,True
FI,I_IUAIPR,PC_IND,M_Y20_24,38.11,,True
FR,I_IUAIPR,PC_IND,M_Y20_24,59.89,,True
HR,I_IUAIPR,PC_IND,M_Y20_24,49.12,u,False
HU,I_IUAIPR,PC_IND,M_Y20_24,40.2,,True
IE,I_IUAIPR,PC_IND,M_Y20_24,30.99,u,False
IT,I_IUAIPR,PC_IND,M_Y20_24,28.69,,True
LT,I_IUAIPR,PC_IND,M_Y20_24,59.56,,True
LU,I_IUAIPR,PC_IND,M_Y20_24,48.77,,True
LV,I_IUAIPR,PC_IND,M_Y20_24,55.68,,True
MK,I_IUAIPR,PC_IND,M_Y20_24,,u,False
MT,I_IUAIPR,PC_IND,M_Y20_24,64.09,u,False
NL,I_IUAIPR,PC_IND,M_Y20_24,44.46,,True
NO,I_IUAIPR,PC_IND,M_Y20_24,75.0,u,False
PL,I_IUAIPR,PC_IND,M_Y20_24,41.21,,True
PT,I_IUAIPR,PC_IND,M_Y20_24,63.29,,True
RO,I_IUAIPR,PC_IND,M_Y20_24,36.57,,True
RS,I_IUAIPR,PC_IND,M_Y20_24,,u,False
SE,I_IUAIPR,PC_IND,M_Y20_24,53.58,,True
SI,I_IUAIPR,PC_IND,M_Y20_24,48.5,,True
SK,I_IUAIPR,PC_IND,M_Y20_24,63.77,u,False
TR,I_IUAIPR,PC_IND,M_Y20_24,27.99,,True
XK,I_IUAIPR,PC_IND,M_Y20_24,76.26,,True
AL,I_IUAIPR,PC_IND_IU3,M_Y20_24,56.69,,True
AT,I_IUAIPR,PC_IND_IU3,M_Y20_24,59.9,,True
BA,I_IUAIPR,PC_IND_IU3,M_Y20_24,57.32,,True
BE,I_IUAIPR,PC_IND_IU3,M_Y20_24,52.12,,True
BG,I_IUAIPR,PC_IND_IU3,M_Y20_24,35.13,,True
CH,I_IUAIPR,PC_IND_IU3,M_Y20_24,68.11,,True
CY,I_IUAIPR,PC_IND_IU3,M_Y20_24,65.32,,True
CZ,I_IUAIPR,PC_IND_IU3,M_Y20_24,56.69,,True
DE,I_IUAIPR,PC_IND_IU3,M_Y20_24,43.6,,True
DK,I_IUAIPR,PC_IND_IU3,M_Y20_24,49.97,,True
EA,I_IUAIPR,PC_IND_IU3,M_Y20_24,49.55,,True
EE,I_IUAIPR,PC_IND_IU3,M_Y20_24,65.15,,True
EL,I_IUAIPR,PC_IND_IU3,M_Y20_24,75.52,,True
ES,I_IUAIPR,PC_IND_IU3,M_Y20_24,60.48,,True
EU27_2020,I_IUAIPR,PC_IND_IU3,M_Y20_24,48.43,,True
FI,I_IUAIPR,PC_IND_IU3,M_Y20_24,38.11,,True
FR,I_IUAIPR,PC_IND_IU3,M_Y20_24,60.22,,True
HR,I_IUAIPR,PC_IND_IU3,M_Y20_24,49.35,u,False
HU,I_IUAIPR,PC_IND_IU3,M_Y20_24,41.08,,True
IE,I_IUAIPR,PC_IND_IU3,M_Y20_24,30.99,u,False
IT,I_IUAIPR,PC_IND_IU3,M_Y20_24,29.34,,True
LT,I_IUAIPR,PC_IND_IU3,M_Y20_24,61.1,,True
LU,I_IUAIPR,PC_IND_IU3,M_Y20_24,48.77,,True
LV,I_IUAIPR,PC_IND_IU3,M_Y20_24,55.68,,True
MK,I_IUAIPR,PC_IND_IU3,M_Y20_24,,u,False
MT,I_IUAIPR,PC_IND_IU3,M_Y20_24,64.09,u,False
NL,I_IUAIPR,PC_IND_IU3,M_Y20_24,44.46,,True
NO,I_IUAIPR,PC_IND_IU3,M_Y20_24,76.36,u,False
PL,I_IUAIPR,PC_IND_IU3,M_Y20_24,41.75,,True
PT,I_IUAIPR,PC_IND_IU3,M_Y20_24,63.63,,True
RO,I_IUAIPR,PC_IND_IU3,M_Y20_24,37.26,,True
RS,I_IUAIPR,PC_IND_IU3,M_Y20_24,,u,False
SE,I_IUAIPR,PC_IND_IU3,M_Y20_24,53.58,,True
SI,I_IUAIPR,PC_IND_IU3,M_Y20_24,48.5,,True
SK,I_IUAIPR,PC_IND_IU3,M_Y20_24,63.77,u,False
TR,I_IUAIPR,PC_IND_IU3,M_Y20_24,28.18,,True
XK,I_IUAIPR,PC_IND_IU3,M_Y20_24,76.26,,True
AL,I_IUAIPR,PC_IND_IUAI,M_Y20_24,92.74,,True
AT,I_IUAIPR,PC_IND_IUAI,M_Y20_24,88.55,,True
BA,I_IUAIPR,PC_IND_IUAI,M_Y20_24,90.03,,True
BE,I_IUAIPR,PC_IND_IUAI,M_Y20_24,79.6,,True
BG,I_IUAIPR,PC_IND_IUAI,M_Y20_24,82.96,,True
CH,I_IUAIPR,PC_IND_IUAI,M_Y20_24,89.68,,True
CY,I_IUAIPR,PC_IND_IUAI,M_Y20_24,94.18,,True
CZ,I_IUAIPR,PC_IND_IUAI,M_Y20_24,77.23,,True
DE,I_IUAIPR,PC_IND_IUAI,M_Y20_24,83.19,,True
DK,I_IUAIPR,PC_IND_IUAI,M_Y20_24,68.1,,True
EA,I_IUAIPR,PC_IND_IUAI,M_Y20_24,78.44,,True
EE,I_IUAIPR,PC_IND_IUAI,M_Y20_24,84.59,,True
EL,I_IUAIPR,PC_IND_IUAI,M_Y20_24,96.01,,True
ES,I_IUAIPR,PC_IND_IUAI,M_Y20_24,81.84,,True
EU27_2020,I_IUAIPR,PC_IND_IUAI,M_Y20_24,78.48,,True
FI,I_IUAIPR,PC_IND_IUAI,M_Y20_24,65.28,,True
FR,I_IUAIPR,PC_IND_IUAI,M_Y20_24,78.67,,True
HR,I_IUAIPR,PC_IND_IUAI,M_Y20_24,92.23,u,False
HU,I_IUAIPR,PC_IND_IUAI,M_Y20_24,72.63,,True
IE,I_IUAIPR,PC_IND_IUAI,M_Y20_24,46.15,u,False
IT,I_IUAIPR,PC_IND_IUAI,M_Y20_24,67.09,,True
LT,I_IUAIPR,PC_IND_IUAI,M_Y20_24,92.89,,True
LU,I_IUAIPR,PC_IND_IUAI,M_Y20_24,85.61,,True
LV,I_IUAIPR,PC_IND_IUAI,M_Y20_24,84.87,,True
MK,I_IUAIPR,PC_IND_IUAI,M_Y20_24,,u,False
MT,I_IUAIPR,PC_IND_IUAI,M_Y20_24,84.98,u,False
NL,I_IUAIPR,PC_IND_IUAI,M_Y20_24,61.55,,True
NO,I_IUAIPR,PC_IND_IUAI,M_Y20_24,97.67,u,False
PL,I_IUAIPR,PC_IND_IUAI,M_Y20_24,80.06,,True
PT,I_IUAIPR,PC_IND_IUAI,M_Y20_24,90.57,,True
RO,I_IUAIPR,PC_IND_IUAI,M_Y20_24,82.11,,True
RS,I_IUAIPR,PC_IND_IUAI,M_Y20_24,,u,False
SE,I_IUAIPR,PC_IND_IUAI,M_Y20_24,85.31,,True
SI,I_IUAIPR,PC_IND_IUAI,M_Y20_24,87.72,,True
SK,I_IUAIPR,PC_IND_IUAI,M_Y20_24,84.93,u,False
TR,I_IUAIPR,PC_IND_IUAI,M_Y20_24,79.91,,True
XK,I_IUAIPR,PC_IND_IUAI,M_Y20_24,97.2,,True
AL,I_IUAIWP,PC_IND,M_Y20_24,10.65,,True
AT,I_IUAIWP,PC_IND,M_Y20_24,33.0,,True
BA,I_IUAIWP,PC_IND,M_Y20_24,19.67,,True
BE,I_IUAIWP,PC_IND,M_Y20_24,23.44,,True
BG,I_IUAIWP,PC_IND,M_Y20_24,5.47,,True
CH,I_IUAIWP,PC_IND,M_Y20_24,50.35,,True
CY,I_IUAIWP,PC_IND,M_Y20_24,8.78,,True
CZ,I_IUAIWP,PC_IND,M_Y20_24,13.95,,True
DE,I_IUAIWP,PC_IND,M_Y20_24,22.96,,True
DK,I_IUAIWP,PC_IND,M_Y20_24,29.32,,True
EA,I_IUAIWP,PC_IND,M_Y20_24,25.31,,True
EE,I_IUAIWP,PC_IND,M_Y20_24,35.67,,True
EL,I_IUAIWP,PC_IND,M_Y20_24,11.38,,True
ES,I_IUAIWP,PC_IND,M_Y20_24,26.01,,True
EU27_2020,I_IUAIWP,PC_IND,M_Y20_24,23.0,,True
FI,I_IUAIWP,PC_IND,M_Y20_24,17.92,,True
FR,I_IUAIWP,PC_IND,M_Y20_24,41.26,,True
HR,I_IUAIWP,PC_IND,M_Y20_24,18.96,u,False
HU,I_IUAIWP,PC_IND,M_Y20_24,25.92,,True
IE,I_IUAIWP,PC_IND,M_Y20_24,40.21,u,False
IT,I_IUAIWP,PC_IND,M_Y20_24,9.47,,True
LT,I_IUAIWP,PC_IND,M_Y20_24,25.58,,True
LU,I_IUAIWP,PC_IND,M_Y20_24,19.55,,True
LV,I_IUAIWP,PC_IND,M_Y20_24,22.95,,True
MK,I_IUAIWP,PC_IND,M_Y20_24,,u,False
MT,I_IUAIWP,PC_IND,M_Y20_24,43.38,u,False
NL,I_IUAIWP,PC_IND,M_Y20_24,28.76,,True
NO,I_IUAIWP,PC_IND,M_Y20_24,37.5,u,False
PL,I_IUAIWP,PC_IND,M_Y20_24,9.43,,True
PT,I_IUAIWP,PC_IND,M_Y20_24,27.61,,True
RO,I_IUAIWP,PC_IND,M_Y20_24,6.3,,True
RS,I_IUAIWP,PC_IND,M_Y20_24,,u,False
SE,I_IUAIWP,PC_IND,M_Y20_24,13.35,,True
SI,I_IUAIWP,PC_IND,M_Y20_24,11.25,,True
SK,I_IUAIWP,PC_IND,M_Y20_24,13.12,u,False
TR,I_IUAIWP,PC_IND,M_Y20_24,11.73,,True
XK,I_IUAIWP,PC_IND,M_Y20_24,55.9,,True
AL,I_IUAIWP,PC_IND_IU3,M_Y20_24,10.65,,True
AT,I_IUAIWP,PC_IND_IU3,M_Y20_24,33.0,,True
BA,I_IUAIWP,PC_IND_IU3,M_Y20_24,19.82,,True
BE,I_IUAIWP,PC_IND_IU3,M_Y20_24,23.7,,True
BG,I_IUAIWP,PC_IND_IU3,M_Y20_24,5.53,,True
CH,I_IUAIWP,PC_IND_IU3,M_Y20_24,50.35,,True
CY,I_IUAIWP,PC_IND_IU3,M_Y20_24,9.0,,True
CZ,I_IUAIWP,PC_IND_IU3,M_Y20_24,14.21,,True
DE,I_IUAIWP,PC_IND_IU3,M_Y20_24,23.87,,True
DK,I_IUAIWP,PC_IND_IU3,M_Y20_24,30.27,,True
EA,I_IUAIWP,PC_IND_IU3,M_Y20_24,25.7,,True
EE,I_IUAIWP,PC_IND_IU3,M_Y20_24,35.67,,True
EL,I_IUAIWP,PC_IND_IU3,M_Y20_24,11.38,,True
ES,I_IUAIWP,PC_IND_IU3,M_Y20_24,26.1,,True
EU27_2020,I_IUAIWP,PC_IND_IU3,M_Y20_24,23.35,,True
FI,I_IUAIWP,PC_IND_IU3,M_Y20_24,17.92,,True
FR,I_IUAIWP,PC_IND_IU3,M_Y20_24,41.49,,True
HR,I_IUAIWP,PC_IND_IU3,M_Y20_24,19.04,u,False
HU,I_IUAIWP,PC_IND_IU3,M_Y20_24,26.49,,True
IE,I_IUAIWP,PC_IND_IU3,M_Y20_24,40.21,u,False
IT,I_IUAIWP,PC_IND_IU3,M_Y20_24,9.69,,True
LT,I_IUAIWP,PC_IND_IU3,M_Y20_24,26.24,,True
LU,I_IUAIWP,PC_IND_IU3,M_Y20_24,19.55,,True
LV,I_IUAIWP,PC_IND_IU3,M_Y20_24,22.95,,True
MK,I_IUAIWP,PC_IND_IU3,M_Y20_24,,u,False
MT,I_IUAIWP,PC_IND_IU3,M_Y20_24,43.38,u,False
NL,I_IUAIWP,PC_IND_IU3,M_Y20_24,28.76,,True
NO,I_IUAIWP,PC_IND_IU3,M_Y20_24,38.18,u,False
PL,I_IUAIWP,PC_IND_IU3,M_Y20_24,9.55,,True
PT,I_IUAIWP,PC_IND_IU3,M_Y20_24,27.76,,True
RO,I_IUAIWP,PC_IND_IU3,M_Y20_24,6.42,,True
RS,I_IUAIWP,PC_IND_IU3,M_Y20_24,,u,False
SE,I_IUAIWP,PC_IND_IU3,M_Y20_24,13.35,,True
SI,I_IUAIWP,PC_IND_IU3,M_Y20_24,11.25,,True
SK,I_IUAIWP,PC_IND_IU3,M_Y20_24,13.12,u,False
TR,I_IUAIWP,PC_IND_IU3,M_Y20_24,11.81,,True
XK,I_IUAIWP,PC_IND_IU3,M_Y20_24,55.9,,True
AL,I_IUAIWP,PC_IND_IUAI,M_Y20_24,17.43,,True
AT,I_IUAIWP,PC_IND_IUAI,M_Y20_24,48.78,,True
BA,I_IUAIWP,PC_IND_IUAI,M_Y20_24,31.13,,True
BE,I_IUAIWP,PC_IND_IUAI,M_Y20_24,36.2,,True
BG,I_IUAIWP,PC_IND_IUAI,M_Y20_24,13.07,,True
CH,I_IUAIWP,PC_IND_IUAI,M_Y20_24,66.3,,True
CY,I_IUAIWP,PC_IND_IUAI,M_Y20_24,12.97,,True
CZ,I_IUAIWP,PC_IND_IUAI,M_Y20_24,19.36,,True
DE,I_IUAIWP,PC_IND_IUAI,M_Y20_24,45.54,,True
DK,I_IUAIWP,PC_IND_IUAI,M_Y20_24,41.26,,True
EA,I_IUAIWP,PC_IND_IUAI,M_Y20_24,40.69,,True
EE,I_IUAIWP,PC_IND_IUAI,M_Y20_24,46.32,,True
EL,I_IUAIWP,PC_IND_IUAI,M_Y20_24,14.47,,True
ES,I_IUAIWP,PC_IND_IUAI,M_Y20_24,35.32,,True
EU27_2020,I_IUAIWP,PC_IND_IUAI,M_Y20_24,37.84,,True
FI,I_IUAIWP,PC_IND_IUAI,M_Y20_24,30.69,,True
FR,I_IUAIWP,PC_IND_IUAI,M_Y20_24,54.21,,True
HR,I_IUAIWP,PC_IND_IUAI,M_Y20_24,35.59,u,False
HU,I_IUAIWP,PC_IND_IUAI,M_Y20_24,46.84,,True
IE,I_IUAIWP,PC_IND_IUAI,M_Y20_24,59.88,u,False
IT,I_IUAIWP,PC_IND_IUAI,M_Y20_24,22.16,,True
LT,I_IUAIWP,PC_IND_IUAI,M_Y20_24,39.89,,True
LU,I_IUAIWP,PC_IND_IUAI,M_Y20_24,34.31,,True
LV,I_IUAIWP,PC_IND_IUAI,M_Y20_24,34.98,,True
MK,I_IUAIWP,PC_IND_IUAI,M_Y20_24,,u,False
MT,I_IUAIWP,PC_IND_IUAI,M_Y20_24,57.52,u,False
NL,I_IUAIWP,PC_IND_IUAI,M_Y20_24,39.82,,True
NO,I_IUAIWP,PC_IND_IUAI,M_Y20_24,48.84,u,False
PL,I_IUAIWP,PC_IND_IUAI,M_Y20_24,18.32,,True
PT,I_IUAIWP,PC_IND_IUAI,M_Y20_24,39.52,,True
RO,I_IUAIWP,PC_IND_IUAI,M_Y20_24,14.14,,True
RS,I_IUAIWP,PC_IND_IUAI,M_Y20_24,,u,False
SE,I_IUAIWP,PC_IND_IUAI,M_Y20_24,21.26,,True
SI,I_IUAIWP,PC_IND_IUAI,M_Y20_24,20.35,,True
SK,I_IUAIWP,PC_IND_IUAI,M_Y20_24,17.47,u,False
TR,I_IUAIWP,PC_IND_IUAI,M_Y20_24,33.49,,True
XK,I_IUAIWP,PC_IND_IUAI,M_Y20_24,71.25,,True
AL,I_IUAI,PC_IND,M_Y25_29,59.74,,True
AT,I_IUAI,PC_IND,M_Y25_29,65.83,,True
BA,I_IUAI,PC_IND,M_Y25_29,45.7,,True
BE,I_IUAI,PC_IND,M_Y25_29,71.17,,True
BG,I_IUAI,PC_IND,M_Y25_29,39.75,,True
CH,I_IUAI,PC_IND,M_Y25_29,72.74,,True
CY,I_IUAI,PC_IND,M_Y25_29,69.17,,True
CZ,I_IUAI,PC_IND,M_Y25_29,65.55,,True
DE,I_IUAI,PC_IND,M_Y25_29,58.2,,True
DK,I_IUAI,PC_IND,M_Y25_29,59.37,,True
EA,I_IUAI,PC_IND,M_Y25_29,58.04,,True
EE,I_IUAI,PC_IND,M_Y25_29,68.0,,True
EL,I_IUAI,PC_IND,M_Y25_29,85.48,,True
ES,I_IUAI,PC_IND,M_Y25_29,62.43,,True
EU27_2020,I_IUAI,PC_IND,M_Y25_29,55.68,,True
FI,I_IUAI,PC_IND,M_Y25_29,68.82,,True
FR,I_IUAI,PC_IND,M_Y25_29,61.44,,True
HR,I_IUAI,PC_IND,M_Y25_29,50.58,,True
HU,I_IUAI,PC_IND,M_Y25_29,54.2,,True
IE,I_IUAI,PC_IND,M_Y25_29,87.01,u,False
IT,I_IUAI,PC_IND,M_Y25_29,34.13,,True
LT,I_IUAI,PC_IND,M_Y25_29,64.67,,True
LU,I_IUAI,PC_IND,M_Y25_29,69.35,,True
LV,I_IUAI,PC_IND,M_Y25_29,59.29,,True
MK,I_IUAI,PC_IND,M_Y25_29,59.77,u,False
MT,I_IUAI,PC_IND,M_Y25_29,64.16,,True
NL,I_IUAI,PC_IND,M_Y25_29,60.18,,True
NO,I_IUAI,PC_IND,M_Y25_29,76.0,,True
PL,I_IUAI,PC_IND,M_Y25_29,42.44,,True
PT,I_IUAI,PC_IND,M_Y25_29,66.83,,True
RO,I_IUAI,PC_IND,M_Y25_29,29.83,,True
RS,I_IUAI,PC_IND,M_Y25_29,28.46,u,False
SE,I_IUAI,PC_IND,M_Y25_29,66.34,,True
SI,I_IUAI,PC_IND,M_Y25_29,52.36,,True
SK,I_IUAI,PC_IND,M_Y25_29,61.05,,True
TR,I_IUAI,PC_IND,M_Y25_29,35.17,,True
XK,I_IUAI,PC_IND,M_Y25_29,65.2,,True
AL,I_IUAI,PC_IND_IU3,M_Y25_29,60.34,,True
AT,I_IUAI,PC_IND_IU3,M_Y25_29,65.83,,True
BA,I_IUAI,PC_IND_IU3,M_Y25_29,46.11,,True
BE,I_IUAI,PC_IND_IU3,M_Y25_29,71.24,,True
BG,I_IUAI,PC_IND_IU3,M_Y25_29,41.09,,True
CH,I_IUAI,PC_IND_IU3,M_Y25_29,73.18,,True
CY,I_IUAI,PC_IND_IU3,M_Y25_29,69.89,,True
CZ,I_IUAI,PC_IND_IU3,M_Y25_29,66.31,,True
DE,I_IUAI,PC_IND_IU3,M_Y25_29,59.93,,True
DK,I_IUAI,PC_IND_IU3,M_Y25_29,59.37,,True
EA,I_IUAI,PC_IND_IU3,M_Y25_29,59.17,,True
EE,I_IUAI,PC_IND_IU3,M_Y25_29,68.0,,True
EL,I_IUAI,PC_IND_IU3,M_Y25_29,85.48,,True
ES,I_IUAI,PC_IND_IU3,M_Y25_29,62.99,,True
EU27_2020,I_IUAI,PC_IND_IU3,M_Y25_29,56.61,,True
FI,I_IUAI,PC_IND_IU3,M_Y25_29,68.82,,True
FR,I_IUAI,PC_IND_IU3,M_Y25_29,62.85,,True
HR,I_IUAI,PC_IND_IU3,M_Y25_29,50.58,,True
HU,I_IUAI,PC_IND_IU3,M_Y25_29,55.23,,True
IE,I_IUAI,PC_IND_IU3,M_Y25_29,87.01,u,False
IT,I_IUAI,PC_IND_IU3,M_Y25_29,35.46,,True
LT,I_IUAI,PC_IND_IU3,M_Y25_29,64.67,,True
LU,I_IUAI,PC_IND_IU3,M_Y25_29,69.35,,True
LV,I_IUAI,PC_IND_IU3,M_Y25_29,59.81,,True
MK,I_IUAI,PC_IND_IU3,M_Y25_29,59.77,u,False
MT,I_IUAI,PC_IND_IU3,M_Y25_29,64.16,,True
NL,I_IUAI,PC_IND_IU3,M_Y25_29,60.18,,True
NO,I_IUAI,PC_IND_IU3,M_Y25_29,78.08,,True
PL,I_IUAI,PC_IND_IU3,M_Y25_29,42.44,,True
PT,I_IUAI,PC_IND_IU3,M_Y25_29,67.73,,True
RO,I_IUAI,PC_IND_IU3,M_Y25_29,30.02,,True
RS,I_IUAI,PC_IND_IU3,M_Y25_29,28.46,u,False
SE,I_IUAI,PC_IND_IU3,M_Y25_29,67.43,,True
SI,I_IUAI,PC_IND_IU3,M_Y25_29,53.05,,True
SK,I_IUAI,PC_IND_IU3,M_Y25_29,61.05,,True
TR,I_IUAI,PC_IND_IU3,M_Y25_29,35.63,,True
XK,I_IUAI,PC_IND_IU3,M_Y25_29,65.2,,True
AL,I_IUAIFE,PC_IND,M_Y25_29,11.7,,True
AT,I_IUAIFE,PC_IND,M_Y25_29,23.72,,True
BA,I_IUAIFE,PC_IND,M_Y25_29,6.29,,True
BE,I_IUAIFE,PC_IND,M_Y25_29,17.22,,True
BG,I_IUAIFE,PC_IND,M_Y25_29,6.16,,True
CH,I_IUAIFE,PC_IND,M_Y25_29,30.29,,True
CY,I_IUAIFE,PC_IND,M_Y25_29,17.15,,True
